"as_of_date","classification_for_rate_setting","corresponding_generic_drug_effective_date","corresponding_generic_drug_nadac_per_unit","effective_date","explanation_code","nadac_per_unit","ndc","ndc_description","otc","pharmacy_type_indicator","pricing_unit"
"2015-10-28T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.06999","00904584061","PROMETHAZINE 25 MG TABLET","N","C/I","EA"
"2015-12-16T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.05646","68180051609","LISINOPRIL 30 MG TABLET","N","C/I","EA"
"2015-11-18T00:00:00.000","B",,,"2015-10-21T00:00:00.000","2","8.31343","00024414218","MULTAQ 400 MG TABLET","N","C/I","EA"
"2015-12-09T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.08049","00536408811","CETIRIZINE HCL 10 MG TABLET","Y","C/I","EA"
"2015-12-02T00:00:00.000","G",,,"2015-09-23T00:00:00.000","4","4.3652","16729004301","TACROLIMUS 5 MG CAPSULE","N","C/I","EA"
"2015-10-14T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1","0.47669","51660014390","VALSARTAN 320 MG TABLET","N","C/I","EA"
"2015-12-16T00:00:00.000","G",,,"2015-11-25T00:00:00.000","1","0.02321","60258095106","SENNA-S TABLET","Y","C/I","EA"
"2015-12-02T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.07291","00603568532","RISPERIDONE 1 MG TABLET","N","C/I","EA"
"2015-12-30T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.17937","51079048701","FLUPHENAZINE 5 MG TABLET","N","C/I","EA"
"2015-11-18T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.05572","69097012312","TOPIRAMATE 50 MG TABLET","N","C/I","EA"
"2015-12-09T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.0619","00904640861","DONEPEZIL HCL 5 MG TABLET","N","C/I","EA"
"2015-09-30T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1","0.20908","16729000301","GLIMEPIRIDE 4 MG TABLET","N","C/I","EA"
"2015-12-23T00:00:00.000","B",,,"2015-07-22T00:00:00.000","4","3.39297","63481081360","OPANA ER 7.5 MG TABLET","N","C/I","EA"
"2015-12-30T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.06605","51660052605","LORATADINE 10 MG TABLET","Y","C/I","EA"
"2015-11-18T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.01102","46122018076","ASPIRIN EC 81 MG TABLET","Y","C/I","EA"
"2015-12-16T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.05301","53746046560","IBUPROFEN 600 MG TABLET","N","C/I","EA"
"2015-12-02T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.02687","51079045219","AMLODIPINE BESYLATE 10 MG TAB","N","C/I","EA"
"2015-11-18T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.07953","69097012415","TOPIRAMATE 100 MG TABLET","N","C/I","EA"
"2015-09-30T00:00:00.000","G",,,"2015-02-18T00:00:00.000","4","0.935","13811058330","ZATEAN-CH CAPSULE","N","C/I","EA"
"2015-11-11T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.08761","50111032801","HYDRALAZINE 50 MG TABLET","N","C/I","EA"
"2015-11-04T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.68254","00591571401","AMOXAPINE 50 MG TABLET","N","C/I","EA"
"2015-10-07T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1","0.0291","68001015303","CARVEDILOL 3.125 MG TABLET","N","C/I","EA"
"2015-10-14T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1","0.4609","33342007215","OLANZAPINE 20 MG TABLET","N","C/I","EA"
"2015-12-09T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.04913","53746018810","NAPROXEN 250 MG TABLET","N","C/I","EA"
"2015-11-11T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.19924","00378401301","GLIMEPIRIDE 4 MG TABLET","N","C/I","EA"
"2015-11-11T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.42268","51079092101","CLOZAPINE 25 MG TABLET","N","C/I","EA"
"2015-12-30T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.5123","50102012048","AUBRA-28 TABLET","N","C/I","EA"
"2015-12-16T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.16878","68084049011","MECLIZINE 12.5 MG TABLET","N","C/I","EA"
"2015-12-23T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.06653","59746038310","TERAZOSIN 1 MG CAPSULE","N","C/I","EA"
"2015-12-16T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.17969","60505287501","RAMIPRIL 1.25 MG CAPSULE","N","C/I","EA"
"2015-12-23T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.02011","00904580889","LISINOPRIL 10 MG TABLET","N","C/I","EA"
"2015-12-30T00:00:00.000","G",,,"2015-11-11T00:00:00.000","4","0.5185","13811065860","CELECOXIB 50 MG CAPSULE","N","C/I","EA"
"2015-11-04T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.06548","53746019001","NAPROXEN 500 MG TABLET","N","C/I","EA"
"2015-12-02T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.03799","00378191405","CLONAZEPAM 2 MG TABLET","N","C/I","EA"
"2015-10-07T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1","8.91373","68462050033","ZOLMITRIPTAN 5 MG ODT","N","C/I","EA"
"2015-10-14T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1, 5","0.01668","49348001636","SM CASTOR OIL","Y","C/I","ML"
"2015-12-23T00:00:00.000","B",,,"2015-10-21T00:00:00.000","2","8.31343","00024414260","MULTAQ 400 MG TABLET","N","C/I","EA"
"2015-11-11T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.06017","68382013914","TOPIRAMATE 50 MG TABLET","N","C/I","EA"
"2015-10-28T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.86507","57664044188","DIGOXIN 0.25 MG TABLET","N","C/I","EA"
"2015-11-11T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.05128","55111068301","IBUPROFEN 600 MG TABLET","N","C/I","EA"
"2015-09-30T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1","0.07808","24658030490","SIMVASTATIN 80 MG TABLET","N","C/I","EA"
"2015-10-14T00:00:00.000","B",,,"2015-07-22T00:00:00.000","2","11.51925","00002325030","STRATTERA 80 MG CAPSULE","N","C/I","EA"
"2015-12-09T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.17969","68001014004","RAMIPRIL 1.25 MG CAPSULE","N","C/I","EA"
"2015-12-02T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.11597","13811051510","VOL-CARE RX TABLET","N","C/I","EA"
"2015-12-16T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.0619","00904640889","DONEPEZIL HCL 5 MG TABLET","N","C/I","EA"
"2015-10-28T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.10167","63304065201","ACYCLOVIR 200 MG CAPSULE","N","C/I","EA"
"2015-11-25T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.02208","76282023710","AMLODIPINE BESYLATE 2.5 MG TAB","N","C/I","EA"
"2015-11-18T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.01496","68180051303","LISINOPRIL 5 MG TABLET","N","C/I","EA"
"2015-11-04T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.04434","16729019917","LISINOPRIL 40 MG TABLET","N","C/I","EA"
"2015-10-14T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1","0.26521","23155024909","VENLAFAXINE HCL 75 MG TABLET","N","C/I","EA"
"2015-12-02T00:00:00.000","G",,,"2015-04-22T00:00:00.000","4, 5","0.19521","54859052016","TUSNEL C SYRUP","Y","C/I","ML"
"2015-12-23T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.04367","57664039988","GLIPIZIDE 10 MG TABLET","N","C/I","EA"
"2015-09-30T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1","6.57707","61748030411","MYORISAN 40 MG CAPSULE","N","C/I","EA"
"2015-11-18T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.254","62037071001","POTASSIUM CL ER 10 MEQ TABLET","N","C/I","EA"
"2015-10-28T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1, 6","0.44625","52544089228","JOLIVETTE TABLET","N","C/I","EA"
"2015-09-30T00:00:00.000","G",,,"2015-03-18T00:00:00.000","4, 5","1.162","45802017156","UREA 40% GEL","N","C/I","ML"
"2015-10-07T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1","0.02768","24385064771","IBUPROFEN 200 MG CAPLET","Y","C/I","EA"
"2015-09-30T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1","0.02675","61442012701","MELOXICAM 15 MG TABLET","N","C/I","EA"
"2015-12-30T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.06502","65162075450","BENAZEPRIL HCL 40 MG TABLET","N","C/I","EA"
"2015-10-14T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1","0.07992","00603568520","RISPERIDONE 1 MG TABLET","N","C/I","EA"
"2015-09-30T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1","0.17616","00832102400","BACLOFEN 10 MG TABLET","N","C/I","EA"
"2015-11-11T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.19606","13668033201","TRAZODONE 150 MG TABLET","N","C/I","EA"
"2015-11-11T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1, 5","0.01253","00904776021","CALLERGY CLEAR LOTION","Y","C/I","ML"
"2015-09-30T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1","0.48392","68462030329","HEATHER TABLET","N","C/I","EA"
"2015-12-09T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.09058","43547027050","ROPINIROLE HCL 1 MG TABLET","N","C/I","EA"
"2015-11-25T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","1.83234","00093537956","BUPRENORPHINE 8 MG TABLET SL","N","C/I","EA"
"2015-11-04T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.03589","55111020090","SIMVASTATIN 40 MG TABLET","N","C/I","EA"
"2015-12-09T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.01496","65862003899","LISINOPRIL 5 MG TABLET","N","C/I","EA"
"2015-11-04T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.07534","36800047667","ALLERGY MULTI-SYMPTOM CAPLET","Y","C/I","EA"
"2015-10-07T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1","0.19001","00093576956","OLANZAPINE 7.5 MG TABLET","N","C/I","EA"
"2015-12-30T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.23747","13668033201","TRAZODONE 150 MG TABLET","N","C/I","EA"
"2015-12-02T00:00:00.000","B",,,"2015-11-18T00:00:00.000","1, 5","9.30805","00023915560","TAZORAC 0.05% CREAM","N","C/I","GM"
"2015-12-23T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1, 5","0.01748","49348001636","SM CASTOR OIL","Y","C/I","ML"
"2015-10-28T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.07206","00378505005","TEMAZEPAM 30 MG CAPSULE","N","C/I","EA"
"2015-12-23T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.06605","46122015865","LORATADINE 10 MG TABLET","Y","C/I","EA"
"2015-10-07T00:00:00.000","B",,,"2015-10-01T00:00:00.000","3","11.69888","00310621030","FARXIGA 10 MG TABLET","N","C/I","EA"
"2015-10-21T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.15041","65862000330","MIRTAZAPINE 30 MG TABLET","N","C/I","EA"
"2015-10-28T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.03186","00904634452","METFORMIN HCL 850 MG TABLET","N","C/I","EA"
"2015-12-23T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.06605","51660052605","LORATADINE 10 MG TABLET","Y","C/I","EA"
"2015-12-16T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.06819","65862052205","NAPROXEN 500 MG TABLET","N","C/I","EA"
"2015-12-16T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.01468","00172290760","FUROSEMIDE 40 MG TABLET","N","C/I","EA"
"2015-11-18T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.09795","68084012501","TRAZODONE 100 MG TABLET","N","C/I","EA"
"2015-10-21T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.5617","00378292293","TELMISARTAN 80 MG TABLET","N","C/I","EA"
"2015-11-04T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.14803","00378672705","ZONISAMIDE 100 MG CAPSULE","N","C/I","EA"
"2015-11-18T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","4.71206","00591267911","LIDOCAINE 5% PATCH","N","C/I","EA"
"2015-11-04T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.08728","64376013690","LEVETIRACETAM 250 MG TABLET","N","C/I","EA"
"2015-11-25T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.45699","00555904558","AVIANE-28 TABLET","N","C/I","EA"
"2015-10-28T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1, 5","0.52736","00093138943","CROMOLYN 4% EYE DROPS","N","C/I","ML"
"2015-10-07T00:00:00.000","B",,,"2015-06-30T00:00:00.000","2, 5","2.01433","00006362960","COSOPT PF EYE DROPS","N","C/I","EA"
"2015-11-18T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.74773","55111029309","SUMATRIPTAN SUCC 100 MG TABLET","N","C/I","EA"
"2015-11-18T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.08078","49884002910","HYDRALAZINE 10 MG TABLET","N","C/I","EA"
"2015-10-07T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1","3.30847","55111071730","LAMOTRIGINE ER 25 MG TABLET","N","C/I","EA"
"2015-11-18T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.04934","13668004501","LAMOTRIGINE 25 MG TABLET","N","C/I","EA"
"2015-12-23T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.17537","63739058810","PREDNISONE 20 MG TABLET","N","C/I","EA"
"2015-11-18T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1, 5","0.00401","00409795309","LACTATED RINGERS INJECTION","N","C/I","ML"
"2015-11-11T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.31558","62037059790","CARTIA XT 120 MG CAPSULE","N","C/I","EA"
"2015-10-28T00:00:00.000","B",,,"2015-10-01T00:00:00.000","2","41.11173","55513007430","SENSIPAR 60 MG TABLET","N","C/I","EA"
"2015-10-28T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","1.88021","51079034605","RISPERIDONE 2 MG ODT","N","C/I","EA"
"2015-10-28T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.6073","62175026246","NIFEDIPINE ER 90 MG TABLET","N","C/I","EA"
"2015-12-23T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.31663","65862021501","ZALEPLON 10 MG CAPSULE","N","C/I","EA"
"2015-11-11T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.06548","65162019010","NAPROXEN 500 MG TABLET","N","C/I","EA"
"2015-10-14T00:00:00.000","G",,,"2015-09-23T00:00:00.000","1","0.11516","64376081605","PRENATAL PLUS TABLET","N","C/I","EA"
"2015-10-21T00:00:00.000","B",,,"2015-08-19T00:00:00.000","2","3.81548","00046110081","PREMARIN 0.3 MG TABLET","N","C/I","EA"
"2015-11-11T00:00:00.000","G",,,"2015-10-21T00:00:00.000","1","0.01573","00904581180","LISINOPRIL 5 MG TABLET","N","C/I","EA"
"2015-12-23T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.0398","00904525646","MAPAP 80 MG TABLET CHEW","Y","C/I","EA"
"2015-11-04T00:00:00.000","G",,,"2015-07-22T00:00:00.000","4","4.86209","59746004022","RISPERIDONE 3 MG ODT","N","C/I","EA"
"2015-10-14T00:00:00.000","B",,,"2015-06-17T00:00:00.000","4","3.56779","18860010201","FAZACLO 25 MG ODT","N","C/I","EA"
"2015-12-02T00:00:00.000","B",,,"2015-07-01T00:00:00.000","4, 5","7.81205","00145007130","VELTIN GEL","N","C/I","GM"
"2015-12-16T00:00:00.000","G",,,"2015-11-18T00:00:00.000","1","0.51532","16714036501","ELINEST-28 TABLET","N","C/I","EA"
"2015-09-30T00:00:00.000","B",,,"2015-04-01T00:00:00.000","2","71.5742","15584010101","ATRIPLA TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.33928","00245006711","NIACOR 500 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","2.17094","00378117101","NADOLOL 40 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.02671","00182111310","SENNA S TABLET","Y","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.12701","68084034521","TOPIRAMATE 200 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.31115","59746044930","IRBESARTAN 300 MG TABLET","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.35696","23155014910","ACARBOSE 100 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.95398","62037069930","TAZTIA XT 300 MG CAPSULE","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.37376","00093032101","DILTIAZEM 120 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2015-08-19T00:00:00.000","4, 5","0.02285","37205029126","ANTI-NAUSEA LIQUID","Y","C/I","ML"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.05282","00603213028","ALPRAZOLAM 2 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.35698","68180027803","VALSARTAN 160 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.01941","00904645780","DOK 100 MG SOFTGEL","Y","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.06653","00378162005","DICYCLOMINE 20 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.01399","62107002801","ECPIRIN EC 325 MG TABLET","Y","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.04699","67877029405","IBUPROFEN 400 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.46637","62037059905","CARTIA XT 240 MG CAPSULE","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.2939","00904522261","BACLOFEN 20 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","B",,,"2016-01-20T00:00:00.000","1","3.28522","00456142030","BYSTOLIC 20 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.2939","68084060001","BACLOFEN 20 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.38221","62011017102","HM NICOTINE 4 MG LOZENGE","Y","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.01837","00781522501","ATENOLOL 50 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.2064","68084029511","GLIPIZIDE ER 2.5 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.20663","13811051910","VOL-PLUS TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.20452","23155011001","PROPRANOLOL 10 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.10199","68084012511","TRAZODONE 100 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.07946","68084027211","RISPERIDONE 1 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.14923","00093720656","MIRTAZAPINE 15 MG TABLET","N","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.37152","00591555601","PROPRANOLOL 40 MG TABLET","N","C/I","EA"
"2016-02-10T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.0251","00591040801","LISINOPRIL 20 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.16599","68084029421","RAMIPRIL 1.25 MG CAPSULE","N","C/I","EA"
"2016-02-17T00:00:00.000","B",,,"2016-01-28T00:00:00.000","2","78.01002","49702023113","TRIUMEQ TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.02221","60505357801","MELOXICAM 7.5 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","B",,,"2015-07-31T00:00:00.000","4, 6","4.55069","68084012601","NEPHROCAPS SOFTGEL","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","2.20529","68084076321","NADOLOL 40 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.3595","51224000150","BENZONATATE 200 MG CAPSULE","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1, 5","0.10435","00472524269","PERMETHRIN 1% LOTION","Y","C/I","ML"
"2016-03-09T00:00:00.000","G",,,"2015-02-18T00:00:00.000","4","0.17056","63044063510","TRICON CAPSULE","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.02311","00781107901","ALPRAZOLAM 1 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.02506","00603294902","CLONAZEPAM 1 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.12272","00832071015","TOPIRAMATE 200 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.02348","29300012501","MELOXICAM 15 MG TABLET","N","C/I","EA"
"2016-01-13T00:00:00.000","G",,,"2015-01-21T00:00:00.000","4","0.22196","00093319301","KETOPROFEN 50 MG CAPSULE","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1, 5","0.10176","37205013905","EYE DROPS","Y","C/I","ML"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.45309","68084082711","FENOFIBRATE 54 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","6.06969","61748030211","MYORISAN 20 MG CAPSULE","N","C/I","EA"
"2016-01-20T00:00:00.000","B",,,"2015-02-18T00:00:00.000","4, 5","11.78464","99207030030","ZIANA GEL","N","C/I","GM"
"2016-02-10T00:00:00.000","B",,,"2016-01-28T00:00:00.000","3","21.68814","62856027830","FYCOMPA 8 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.03517","68084026411","CARVEDILOL 25 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.0838","61442014360","LOVASTATIN 40 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.03424","68001015203","CARVEDILOL 25 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.08331","68382019910","PRAMIPEXOLE 1 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.01837","00536590401","SENEXON TABLET","Y","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2015-02-18T00:00:00.000","4","0.17056","63044063510","TRICON CAPSULE","N","C/I","EA"
"2016-02-03T00:00:00.000","B",,,"2015-12-23T00:00:00.000","2","92.60287","00078040134","GLEEVEC 100 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.01996","51079098219","LISINOPRIL 10 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","B",,,"2015-11-18T00:00:00.000","2","37.94544","49702020613","EPZICOM TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.48603","00603752149","CYCLAFEM 1-35-28 TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.03218","42543072510","FLUOXETINE HCL 10 MG CAPSULE","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.14326","76439012410","GLIMEPIRIDE 2 MG TABLET","N","C/I","EA"
"2016-02-17T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.01731","00591040610","LISINOPRIL 5 MG TABLET","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.12861","16714052201","FINASTERIDE 5 MG TABLET","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.85191","00185080130","RIFAMPIN 150 MG CAPSULE","N","C/I","EA"
"2016-02-24T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.82923","60505384805","CELECOXIB 100 MG CAPSULE","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.08505","31722028005","TOPIRAMATE 100 MG TABLET","N","C/I","EA"
"2016-01-27T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.85437","16714039101","CEFDINIR 300 MG CAPSULE","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-10-21T00:00:00.000","4","0.3279","13811001030","COMPLETE NATAL DHA","N","C/I","EA"
"2016-01-20T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.12673","31722052901","TORSEMIDE 5 MG TABLET","N","C/I","EA"
"2016-03-02T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","0.0791","68645044370","CLOPIDOGREL 75 MG TABLET","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.49697","00093517301","NIFEDICAL XL 60 MG TABLET","N","C/I","EA"
"2016-03-09T00:00:00.000","G",,,"2016-02-17T00:00:00.000","1","1.29228","68462046706","RIZATRIPTAN 5 MG ODT","N","C/I","EA"
"2016-02-03T00:00:00.000","G",,,"2016-01-20T00:00:00.000","1","0.36877","00603548421","PROPRANOLOL 40 MG TABLET","N","C/I","EA"
"2016-01-06T00:00:00.000","G",,,"2015-12-23T00:00:00.000","1","0.02113","36800046362","ALLERGY 4 MG TABLET","Y","C/I","EA"
